category,phenotype,phe_code,all_1_year_cases,all_1_year_noncases,all_1_year_hazards ratio,all_1_year_95% confidence interval (lower),all_1_year_95% confidence interval (upper),all_1_year_pvalue,new_1_year_cases,new_1_year_noncases,new_1_year_hazards ratio,new_1_year_95% confidence interval (lower),new_1_year_95% confidence interval (upper),new_1_year_pvalue
neurological,Inflammatory and toxic neuropathy,357.0,13562.0,524523.0,8.35229772159255,6.379921302352753,10.934441652813812,8.387368477678618e-54,344.0,491707.0,5.742269740843796,3.853927534671189,8.555859309747902,8.627316017180177e-18
neurological,Myoneural disorders,358.0,388.0,525264.0,22.145368337658745,4.362094069920856,112.4270432846205,0.00018630854090494946,13.0,524045.0,27.424272954195267,3.063329479164496,245.51415451116745,0.0030664766747414795
neurological,Myopathy,359.2,1674.0,525151.0,4.563371383681407,2.4279821266176715,8.576817002525454,2.413804448576456e-06,49.0,479762.0,3.3727381054057752,1.1736281154273809,9.692475988029445,0.0239943808026189
pregnancy complications,Miscarriage; stillbirth,634.0,2188.0,524870.0,0.1680852659627466,0.1097399226472486,0.257451034703054,2.449538445751899e-16,128.0,432793.0,0.0598021394301477,0.0258952225758031,0.1381063966511173,4.226772968025926e-11
pregnancy complications,Missed abortion/Hydatidiform mole,634.1,5736.0,524933.0,0.0662853015235286,0.0400379430291517,0.1097394337882446,5.0538553488468974e-26,270.0,514837.0,0.0327636713042801,0.0176715141753046,0.0607451148037464,1.939025793270324e-27
pregnancy complications,Hemorrhage during pregnancy; childbirth and postpartum,635.0,18.0,525282.0,0.6889006477548488,0.0206389694667754,22.99456391178031,0.8350620003197219,< 10,445722.0,1.4642961633583648e-05,1.2945296439308297e-11,16.563261135645313,0.1175271736765026
pregnancy complications,Placenta previa and abruptio placenta,635.3,1150.0,525172.0,0.4157775987662661,0.1951465597963659,0.8858522118772265,0.022964317810291804,90.0,523091.0,0.5741421579853787,0.2489624587702527,1.3240519040676124,0.19307072681052995
pregnancy complications,Early or threatened labor; hemorrhage in early pregnancy,636.0,755.0,525177.0,1.16239652267444,0.5629512455887659,2.4001468804150266,0.6841608039764376,91.0,520016.0,1.178448663527997,0.5318932031795399,2.6109400238042784,0.6858085560442891
pregnancy complications,Hemorrhage in early pregnancy,636.3,1973.0,524682.0,0.2608685790131165,0.1857063160598754,0.3664518092878496,9.223491179617751e-15,288.0,486982.0,0.1969173692825385,0.1193484724773545,0.3249011027980537,2.012304271546729e-10
pregnancy complications,Short gestation; low birth weight; and fetal growth retardation,637.0,306.0,525254.0,0.6108243323805587,0.1546699329124126,2.412274693617667,0.4817951774456965,23.0,519583.0,0.5856948231917297,0.1124570895346184,3.0503939532241904,0.5251908984892953
pregnancy complications,Preeclampsia and eclampsia,642.1,16.0,525282.0,0.298758963302894,0.0073029745235117,12.221995005796456,0.5234695789577961,--,--,--,--,--,--
pregnancy complications,Excessive vomiting in pregnancy,643.0,674.0,525132.0,0.7239494895978731,0.3874098458645285,1.352838264395304,0.3112376056000845,45.0,441848.0,0.1783818557783384,0.0499710052317642,0.6367709899639433,0.007927175375642213
pregnancy complications,Hyperemesis gravidarum,643.1,733.0,525137.0,0.5229078708730085,0.2732069691493522,1.0008260121339267,0.05029210016190111,90.0,521204.0,0.3850391759207409,0.1638166935425267,0.9050064666043104,0.02860562125140011
pregnancy complications,Late pregnancy and failed induction,645.0,102.0,525283.0,1.139152987300166,0.0251196403991835,51.659558331777305,0.946625584898672,< 10,516233.0,1.124318182905024,0.0249303357233904,50.70494799734449,0.9519190363007342
pregnancy complications,Major puerperal infection,647.3,< 10,525285.0,3.2172278684971164e+19,0.0811887060036578,1.2748762318453716e+40,0.06342519576109028,< 10,445722.0,3.690963283634316e+19,0.0917578535757197,1.4846914384167202e+40,0.06270360523701178
pregnancy complications,Multiple gestation,651.0,12.0,525286.0,6.820357362986909,0.0040541281767984,11474.051270767715,0.6124385290409649,< 10,521374.0,6.771502027169726,0.004040746724169,11347.71437905285,0.6135849989744063
pregnancy complications,Malposition and malpresentation of fetus or obstruction,652.0,308.0,525231.0,0.3505542869524374,0.1172089880759561,1.0484546459960498,0.06074970758808188,14.0,444900.0,0.4953909264143235,0.0603034412539461,4.069621316305599,0.5132959940092472
pregnancy complications,Other and unspecified complications of birth; puerperium affecting management of mother,654.0,327.0,525267.0,26.66555935057034,4.571564048475326,155.5380276725936,0.0002631368346150106,12.0,445712.0,100.49663461570508,7.565913727006028,1334.8782359271129,0.00047684301328547777
pregnancy complications,Other perinatal conditions of fetus or newborn,656.0,3743.0,524649.0,1.25128077765398,0.9263408320110516,1.690202493964629,0.14395518758227974,192.0,432278.0,0.5730831617914823,0.3265889598459587,1.005619756662409,0.05232727464672426
pregnancy complications,Isoimmunization of fetus or newborn,656.1,165.0,525256.0,0.0591166933672627,0.0104971625235514,0.3329264862612213,0.0013406045666000677,29.0,524550.0,0.044655677887749,0.0071098926308432,0.2804725290736063,0.0009132408990995752
pregnancy complications,Respiratory conditions of fetus and newborn,656.2,473.0,525225.0,5.072999052617135,1.990397978238784,12.929735494720711,0.0006690885648754365,16.0,520085.0,2.0859781732697176,0.3236887819963473,13.442866053377069,0.43927531920611296
pregnancy complications,Interstitial emphysema and related conditions of newborn,656.22,15.0,525285.0,1.5027543315505858,0.0073605098459888,306.8089885410172,0.8806973066556176,< 10,524644.0,1.5025094558614729,0.0073560374469319,306.89548296069563,0.8807545820214661
pregnancy complications,Transitory tachypnea or apnea of newborn,656.26,10.0,525282.0,77.47491451761658,1.616998025426312,3712.0406364933615,0.027567379619818408,< 10,522726.0,77.52247424387836,1.618581575015482,3712.963316560242,0.02753086341965622
pregnancy complications,Endocrine and metabolic disturbances of fetus and newborn,656.3,285.0,525235.0,5.807157334729933,2.080175966384898,16.211645964218313,0.0007842492981354273,47.0,517589.0,7.322342548107823,2.4760436246003064,21.654182446193857,0.0003195905004634846
pregnancy complications,Hematological disorders of newborn,656.5,1485.0,525202.0,0.0780291271104698,0.0283136374219075,0.2150392966786699,8.16106762440002e-07,77.0,523462.0,0.0736901940798322,0.0252515261023267,0.215046198852234,1.8187323633723563e-06
pregnancy complications,Perinatal disorders of digestive system,656.6,384.0,525276.0,265.2539601379942,13.315908291472576,5283.880140113801,0.0002561184817994983,11.0,523919.0,265.7552220429569,13.346271166018676,5291.803018578238,0.00025441304472674547
pregnancy complications,Conditions involving the integument and temperature regulation of fetus and newborn,656.7,86.0,525248.0,11.77057695010221,3.5229236443036545,39.32713158921239,6.175386439067373e-05,32.0,523685.0,28.146361206791585,6.951993493947958,113.95546469841284,2.9013881473641934e-06
pregnancy complications,Perinatal jaundice,656.8,186.0,525210.0,6.848309346870232,2.938354641160731,15.961089329878728,8.326375210606725e-06,68.0,521421.0,5.430835328667842,2.2141572353052164,13.320631388240626,0.00021872329423382517
pregnancy complications,Infections specific to the perinatal period,657.0,162.0,525267.0,12.2100218104227,2.260220197812654,65.96022491758806,0.0036434569724835965,10.0,523108.0,5.201116344873884,0.5039668036072945,53.6773673172205,0.16618631448528165
pregnancy complications,Maternal complication of pregnancy affecting fetus or newborn,658.0,724.0,525142.0,0.7583104296575892,0.3969099211709184,1.4487788716167027,0.40225538306131114,86.0,519712.0,0.3627306647041302,0.1498777634810331,0.8778722877950511,0.024524613283170245
pregnancy complications,Fetal distress and abnormal forces of labor,661.0,653.0,525189.0,0.487820768646637,0.2174147722395186,1.0945397126044087,0.08170471300737057,41.0,443843.0,0.267255058317242,0.07383428691167,0.9673726013173318,0.04437776254778782
pregnancy complications,Obstetrical/birth trauma,665.0,164.0,525265.0,0.9723271741160112,0.1891522587270592,4.998196373053307,0.9731988350024323,< 10,444573.0,0.3819164660226432,0.0261859101536536,5.570178243312773,0.48146444218720386
pregnancy complications,Complications of the administration of anesthetic or other sedation in labor and delivery,668.0,56.0,525284.0,5.808229040413837e-06,2.1872439249095567e-11,1.5423759646424262,0.05849588144454743,< 10,445514.0,6.80161759472721e-06,1.5793528688711949e-12,29.291745256376707,0.12685201360369894
pregnancy complications,Complications of labor and delivery NEC,669.0,704.0,525199.0,0.2991807453632367,0.1233669512089421,0.7255518396049485,0.007590454586047844,29.0,445174.0,0.2038597982851461,0.0423915331275152,0.9803565544999306,0.04717529992876117
pregnancy complications,Venous/cerebrovascular complications embolism in pregnancy and the puerperium,671.0,52.0,525282.0,4.2369214066585,0.1551271709139253,115.7212040962296,0.3922019544384032,--,--,--,--,--,--
pregnancy complications,Other complications of the puerperium NEC,674.0,763.0,525191.0,0.5596732138599186,0.249433978153213,1.2557796200479487,0.15924841052338293,10.0,445667.0,0.0352615403289815,0.00147697649533,0.8418388717110538,0.038798437421971255
respiratory,Acute upper respiratory infections of multiple or unspecified sites,465.0,6623.0,524202.0,44.826259328429344,34.929662894829114,57.526851359251545,3.7816033745720763e-196,619.0,427149.0,60.51135165977578,43.217269311322696,84.72593798825977,3.823436788866418e-126
respiratory,Acute pharyngitis,465.2,2654.0,524768.0,1.950721034893397,1.4094179036091703,2.6999178499372696,5.591842771656895e-05,310.0,471754.0,1.9032289067610724,1.249609237634848,2.898730389018958,0.002717216475593555
respiratory,Acute laryngitis and tracheitis,465.4,139.0,525269.0,2.3729046511150718,0.4144296121448579,13.586568908872795,0.3317563625483685,12.0,521242.0,0.338067473743233,0.0318090820981847,3.592986947889753,0.36846804535764943
respiratory,Septal Deviations/Turbinate Hypertrophy,470.0,1508.0,525101.0,4.475293770046783,2.6126764068244808,7.665799819642586,4.8319949183389177e-08,117.0,505298.0,3.593147465774154,1.823912641639729,7.07857844506866,0.00021801139813596302
respiratory,Nasal polyps,471.0,308.0,525217.0,2.456080924773909,1.016093212049204,5.936791465098526,0.04599740575930474,29.0,521159.0,0.7981238345580669,0.1897455057825924,3.3571369854711586,0.7583532279079885
respiratory,Chronic pharyngitis and nasopharyngitis,472.0,823.0,525146.0,24.172088454666167,12.50660465828988,46.71850404041632,2.6909055354144783e-21,63.0,501163.0,7.468091115071762,2.939395540748241,18.97409999091738,2.3753256989504307e-05
respiratory,Diseases of the larynx and vocal cords,473.0,2034.0,525109.0,3.6332425954315815,2.0909182223051923,6.313231965000142,4.728947621263827e-06,92.0,513106.0,4.414943539269416,2.045994307873626,9.526774527146284,0.0001541503096009312
respiratory,Chronic laryngitis,473.1,49.0,525280.0,2.2518174320383224,0.1359210627173436,37.30607785032159,0.5709150188943295,< 10,521700.0,1.2387596710158135,0.0277597643137519,55.27876624568517,0.912025513757027
respiratory,Paralysis/spasm of vocal cords or larynx,473.3,99.0,525277.0,2.053882724495614,0.1975069318980847,21.358411096974944,0.5469077547620713,< 10,519884.0,1.1493128694972503,0.0398285776577004,33.165132918991375,0.9353454956927931
respiratory,Voice disturbance,473.4,2895.0,525084.0,2.924561539010774,1.7421891037902613,4.909375323754036,4.897704541152599e-05,115.0,512900.0,1.5761770392813337,0.7825864021518019,3.174517283109875,0.2027682643073425
respiratory,Acute and chronic tonsillitis,474.0,85.0,525251.0,0.113632694664173,0.0255009116181008,0.5063501058321304,0.0043364936329022795,29.0,524336.0,0.1050258195673432,0.0196194126106649,0.5622198276107451,0.008470479216986394
respiratory,Chronic tonsillitis and adenoiditis,474.2,692.0,525190.0,3.115523651300508,1.47578413903898,6.577173019445543,0.002874704416912179,57.0,515662.0,1.603669591359551,0.5965974210039916,4.3107061272966885,0.3491916310716824
respiratory,Chronic sinusitis,475.0,11209.0,524447.0,7.188375515705435,5.56883656917384,9.278911656489724,8.293441042820394e-52,281.0,485070.0,2.8276762417372905,1.8211138030775005,4.390583891338094,3.654144811326614e-06
respiratory,Allergic rhinitis,476.0,1530.0,525060.0,26.95713771878023,15.972398492000895,45.49644027183611,5.780236206679847e-35,101.0,503625.0,15.954710843635915,7.46935246924145,34.07963396456033,8.500041772175951e-13
respiratory,Epistaxis or throat hemorrhage,477.0,3568.0,524883.0,0.8208803872370244,0.5593746938619282,1.2046390684894548,0.31317018905337823,245.0,506957.0,0.682507634089066,0.4145127626579855,1.1237691877154572,0.13326921303611053
respiratory,Throat pain,478.0,1393.0,525107.0,23.607624849961294,13.188794094871673,42.2570818110822,1.8733845336155376e-26,128.0,510660.0,20.21758941453253,10.210120987314417,40.033895998144494,6.3794878342420624e-18
respiratory,Other upper respiratory disease,479.0,4492.0,524925.0,5.761551866101695,3.908353171689046,8.49346987018424,9.229258679646295e-19,203.0,475363.0,3.969078229312352,2.3629639766108097,6.66687353101192,1.890733072912656e-07
respiratory,Pneumonia,480.0,21280.0,523623.0,30755.080626292725,19636.941646405343,48168.14152436584, < 2.225E-308,915.0,454634.0,64108.59087286403,33995.54152945631,120895.60097588463,2.57970787681084e-256
respiratory,Bacterial pneumonia,480.1,5431.0,524849.0,58.76958522189502,39.30272422517353,87.87849227360606,1.2229619955067287e-87,217.0,500909.0,259.90409960335177,133.52758438885934,505.8890363350641,3.498367038341931e-60
respiratory,Pneumococcal pneumonia,480.11,464.0,525252.0,2842.711381525113,282.3968063354371,28615.79103360546,1.480493473688356e-11,23.0,517242.0,2046.892795187844,137.12296562999603,30554.838832010944,3.2415588825273655e-08
respiratory,Pseudomonal pneumonia,480.12,1011.0,525211.0,3980.8308271917385,777.8375696775662,20373.166188525785,2.5066882486292492e-23,41.0,521913.0,269444.576800949,7813.306379844368,9291889.558398277,4.452746715623199e-12
respiratory,Viral pneumonia,480.2,254.0,525250.0,3954668274773.264,2876005273.4489994,5437890294527474.0,3.6258543587913865e-15,32.0,517105.0,417481206871.4145,274438540.3907812,635080473182211.6,8.225732061207512e-13
respiratory,Pneumonia due to fungus (mycoses),480.3,5647.0,525079.0,47.61736525119607,26.867205057590365,84.39335124757379,5.845553463594176e-40,65.0,480340.0,71.56054178813271,25.07840788326356,204.19602252456397,1.4321194086306982e-15
respiratory,Bronchopneumonia and lung abscess,480.5,304.0,525243.0,188.0910468997927,44.55065488944573,794.1127243056825,1.0300839229717659e-12,18.0,520278.0,177.60352847218903,19.150982599140917,1647.0702305993757,5.162509420035062e-06
respiratory,Influenza,481.0,1780.0,525087.0,7.290981636449122,4.313760656468935,12.322986242484667,1.1794098818245085e-13,156.0,500543.0,12.068139341147354,6.600471709795849,22.065087702929205,5.991300835647665e-16
respiratory,Acute bronchitis and bronchiolitis,483.0,2175.0,524960.0,7.414856891298278,4.925763716471898,11.161741789314515,7.937964442283909e-22,213.0,487155.0,8.516202860538057,5.11846156897436,14.169435519737489,1.637596936137427e-16
respiratory,Chronic airway obstruction,496.0,11985.0,523836.0,105.76755957686794,83.61942671960512,133.78203005813594, < 2.225E-308,305.0,484844.0,119.63756749218146,71.59139718626349,199.9283170603156,1.6614060431986236e-74
respiratory,Emphysema,496.1,7289.0,524532.0,41.60647958322421,30.91419126919518,55.996908611813765,1.2580309093086737e-133,145.0,504109.0,52.3611734022766,26.29584213572297,104.2633457377918,1.9846126757960635e-29
respiratory,Chronic bronchitis,496.2,3879.0,525018.0,95.6777325904479,55.79471071632872,164.06982662193835,1.0448973636219398e-61,96.0,516860.0,31.820201188410405,14.09372563333447,71.84226726225542,8.257236380918331e-17
respiratory,Obstructive chronic bronchitis,496.21,2098.0,525007.0,2203.326735814868,998.9887588012496,4859.562894963904,4.142246109448889e-81,58.0,484206.0,3899.431831309237,618.8318130153006,24571.407428033686,1.319316695435648e-18
respiratory,Bronchitis,497.0,416.0,525209.0,24.30966421214823,10.01706635422335,58.995293952329945,1.737947253663194e-12,47.0,495900.0,17.19203442798773,5.622609113937568,52.56741875234638,6.095897793520109e-07
respiratory,Cystic fibrosis,499.0,18854.0,524443.0,59.31229017128624,44.377781037558734,79.272727998398,1.623903218124852e-167,68.0,516716.0,934.8962516585644,227.6168632722372,3839.9220022633567,2.3134315837286325e-21
respiratory,Lung disease due to external agents,500.0,362.0,525249.0,56.73580882872008,14.543299004938238,221.33575073689,6.08168083670881e-09,18.0,504731.0,126.82465354655632,15.006206555454645,1071.8560142274898,8.701951020362855e-06
respiratory,Extrinsic allergic alveolitis,500.1,1450.0,525136.0,101.21415307473852,49.0311187971417,208.93475478340096,8.905560909922159e-36,23.0,511124.0,72.92787497192509,12.208685485239066,435.63043329693846,2.553654103710075e-06
respiratory,Pneumonitis due to inhalation of food or vomitus,501.0,1906.0,525097.0,146.60863933121405,74.77766102555113,287.44002997373224,8.994516374567926e-48,123.0,516776.0,335.2502520924571,133.25974482701753,843.4109766152665,4.670403788386744e-35
respiratory,Other alveolar and parietoalveolar pneumonopathy,504.0,31149.0,522731.0,224.2159423554034,184.81995989826407,272.0095212335005, < 2.225E-308,551.0,512148.0,179.51186875753652,120.23568783021166,268.01120038776,4.0114020263956865e-142
respiratory,Empyema and pneumothorax,506.0,6345.0,524823.0,20.09286220645698,14.027768768100335,28.78027990921468,3.363162892856095e-60,301.0,504179.0,29.51123271315197,18.70891223054016,46.5506944240267,5.37955135445522e-48
respiratory,Pleurisy; pleural effusion,507.0,30703.0,523708.0,28.71056026833083,23.518695175332045,35.04855455527282,1.2026202677712076e-238,755.0,439836.0,43.37065054805628,32.36705934071129,58.1150517617668,1.1892403625541343e-140
respiratory,Pulmonary collapse; interstitial and compensatory emphysema,508.0,156.0,525262.0,1675.2604955810682,132.56185906532426,21171.230909424197,9.696880876594356e-09,15.0,409944.0,2004.9767864332016,81.68159109972608,49214.662202503176,3.2213674624125085e-06
respiratory,Respiratory insufficiency,509.2,1080.0,525080.0,552676631321.7062,30054370535.497337,10163295832409.44,5.1782868520105284e-74,145.0,507257.0,330967671586.40784,10910807637.325235,10039550075156.646,2.04615897853638e-52
respiratory,Pulmonary insufficiency or respiratory failure following trauma and surgery,509.3,468.0,525168.0,14.140316604858818,7.0471162570508765,28.373102754703496,8.961827569935819e-14,118.0,524380.0,13.920316162505618,6.920831016049518,27.99883447735501,1.5158336921532936e-13
respiratory,Respiratory arrest,509.5,177.0,525275.0,349657.8780855144,445.05806891129095,274707145.533482,0.00017483789992103554,12.0,523812.0,353909.2460767988,450.0036126601948,278334997.6197365,0.00017277703365832473
respiratory,Other diseases of lung,510.0,8090.0,524636.0,22.79333661273689,16.790039411325,30.943119382501337,2.1794732330168357e-89,282.0,442007.0,28.80946569022972,18.05217635201425,45.97702222557305,4.288881306842779e-45
respiratory,Lung transplant,510.2,169635.0,519771.0,581.995274324235,501.8739307115791,674.9075387428302, < 2.225E-308,699.0,501932.0,466.7932723308343,315.4392828047188,690.769891295444,1.9330394093972193e-207
respiratory,Wheezing,512.1,1483.0,525065.0,19412.25870991342,6007.247712365346,62730.18964157729,3.7453371997629844e-61,124.0,503627.0,11459.828671403848,2657.580914358592,49416.24635712198,4.805202766503755e-36
respiratory,Painful respiration,512.2,1821.0,525038.0,69.82297133184154,40.57582585721311,120.1515242785995,4.691071759148379e-53,202.0,520722.0,83.24131314660929,45.08651310120917,153.68489904769407,2.3418895316648598e-45
respiratory,Cough,512.8,29854.0,521360.0,21850.756989207508,16485.41846310225,28962.296715127028, < 2.225E-308,1373.0,374358.0,41419.13390975518,25420.13205543209,67487.63736133435, < 2.225E-308
respiratory,Hypoventilation,513.3,428.0,525213.0,32.12584972296845,12.689152629289032,81.3348417009764,2.4645601487791284e-13,49.0,521886.0,16.91101797633253,5.663102084242842,50.499271378414136,4.052124083108431e-07
respiratory,Apnea,513.31,44.0,525280.0,663089.9083295681,65.27367141908883,6736073166.552898,0.004404297522845805,< 10,524939.0,203773277.56951588,249.1064641705308,166689968442557.9,0.005881453460535213
respiratory,Hyperventilation,513.4,86.0,525282.0,507695.716089932,11.015600149874237,23399082812.479496,0.016489924994368917,< 10,523970.0,518820.0992746485,11.08295054223392,24287241415.14579,0.016468486505075704
respiratory,Disorders of diaphragm,513.8,3545.0,524939.0,28.33725635947544,18.53874792171021,43.31468885459412,7.879840517681624e-54,189.0,516048.0,27.83910541193302,15.680167187330232,49.42650042423913,6.807877614037896e-30
respiratory,Abnormal results of function study of pulmonary system,514.1,1951.0,525117.0,67.3892378943894,35.01516683778865,129.69549467020076,1.9872859404198854e-36,87.0,517821.0,46.12303263868335,19.116875558349268,111.28043038706392,1.5144038544667892e-17
respiratory,Abnormal sputum,516.0,< 10,525283.0,120518314.78952642,9.581951460808364,1515835710409874.5,0.025687032006748916,< 10,500647.0,2.7855580758508944e+22,2.325725795814098e-13,3.336306372790631e+57,0.20981129447404495
respiratory,Hemoptysis,516.1,2768.0,525060.0,13.026523300240775,7.886424513980056,21.516760731166617,1.1785852033354564e-23,127.0,514282.0,13.418501164126086,6.857783854236374,26.25573761418917,3.406917725522953e-14
respiratory,"Other diseases of respiratory system, not elsewhere classified",519.0,196.0,525265.0,118.23784794423136,17.166865821745112,814.3704757553703,1.2502282939790807e-06,15.0,512673.0,109.98969680851796,10.96469112013436,1103.335540552962,6.454150351152103e-05
respiratory,"Other diseases of respiratory system, NEC",519.8,1790.0,525123.0,44.66010680421597,23.52072724162385,84.79861695068392,3.5512619640565087e-31,109.0,511136.0,19.090870275395325,9.134242685740857,39.90055228562303,4.464033991992425e-15
respiratory,Symptoms involving respiratory system and other chest symptoms,519.9,1553.0,525125.0,0.4529567300551305,0.2411451759550938,0.850814446068136,0.013805963476075905,97.0,511999.0,0.3389374957897414,0.147273858468531,0.7800340620312322,0.010955987208278959
sense organs,Disorders of the globe,360.0,< 10,525286.0,56.1835669543814,0.0128296320023784,246039.2624770731,0.3463364867611706,--,--,--,--,--,--
sense organs,Other retinal disorders,362.0,57.0,525278.0,1.649127406917846,0.1348980688325328,20.16056440084262,0.6953239346129877,< 10,515087.0,10.095384374057334,0.3521885244316584,289.3813358184468,0.17687839199309596
sense organs,Retinal vascular changes and abnomalities,362.4,714.0,525170.0,0.657771402356466,0.318966163299002,1.356454908204194,0.2566400100899019,48.0,521205.0,0.4476446295421192,0.140762826620954,1.423569838487967,0.1733063391323158
sense organs,Hereditary retinal dystrophies,362.7,154.0,525270.0,0.4219919143098655,0.0593222686933706,3.001860509808944,0.3887572995864694,< 10,514643.0,0.6588045463886609,0.0337837091880304,12.84712190501995,0.783038125364182
sense organs,Corneal opacity and other disorders of cornea,364.0,84.0,525283.0,34.23496843988325,0.617698765159594,1897.4184994153024,0.08456519949439938,< 10,522347.0,34.373854680622514,0.6200644516159087,1905.5468871427229,0.0842269758541662
sense organs,Corneal opacity,364.1,102.0,525279.0,3.482439441463667,0.2549234519091516,47.57265121211239,0.3496048319267923,< 10,523843.0,1.2528664568336825,0.0564697385937278,27.79673499025778,0.8866427372878452
sense organs,Cornea replaced by transplant,364.9,761.0,525251.0,26.672853096305037,7.168749573318736,99.24200657601028,9.671492349130559e-07,24.0,524327.0,21.791621383472076,4.451780083492269,106.67075947473,0.00014307337976654825
sense organs,Glaucoma,365.0,609.0,525179.0,71.46304863257375,31.263398043571584,163.35291873084478,4.4539359297160915e-24,35.0,508223.0,57.84051700594092,13.995478190569711,239.0433082714379,2.085252096802905e-08
sense organs,Cataract,366.0,3078.0,525017.0,3.444602028958508,2.200784754125902,5.391387374735642,6.267195954311069e-08,142.0,498483.0,1.5129498030699284,0.8060201848573388,2.839900475959518,0.1974798844915859
sense organs,Senile cataract,366.2,340.0,525256.0,10.790634869742778,2.812291371020406,41.40317823819965,0.0005261239539853544,< 10,486067.0,9.922291729292208,0.8247059706240636,119.37815011413218,0.07058950631884543
sense organs,Disorders of refraction and accommodation; blindness and low vision,367.0,28.0,525282.0,4.615452575696642,0.1700275953858787,125.287912413034,0.36386306083618847,< 10,513391.0,6.366871922093232,0.157310726393085,257.6878195263426,0.3268890351622393
sense organs,Presbyopia,367.4,341.0,525254.0,1.6916922941939951,0.4600317574568666,6.220924472814623,0.42877414770105754,19.0,503182.0,0.4516764700433073,0.0712245520043474,2.864344216279945,0.3990381148884878
sense organs,Blindness and low vision,367.9,888.0,525154.0,4.501884374223523,2.3764948799799,8.528090293655225,3.919833924076128e-06,85.0,514680.0,6.142870947133469,2.754589943602864,13.69890410032542,9.15766022271029e-06
sense organs,Visual disturbances,368.0,3300.0,524992.0,2.4600314160874617,1.5990105872337983,3.7846869911014713,4.2120657126672816e-05,204.0,495905.0,2.989435297730521,1.7821275348665662,5.014637406399925,3.3352069468919334e-05
sense organs,Diplopia and disorders of binocular vision,368.2,1111.0,525154.0,0.9388568290121804,0.4838359593571362,1.821799575529639,0.8520236182232528,82.0,518833.0,0.9757785379382612,0.4200532548490618,2.266721526638487,0.9545311153634127
sense organs,Subjective visual disturbances,368.9,108.0,525262.0,5.025339371329482,1.1589853912045338,21.789779223004413,0.030998164750018733,10.0,520031.0,21.787202310009885,1.8727357423332565,253.46992304738612,0.013852227336283985
sense organs,"Eye infection, viral",369.2,58.0,525268.0,0.2780750569065738,0.0415711531794594,1.860081603697282,0.1868617002865924,18.0,522468.0,0.3257796264162182,0.0474492746265714,2.236754214330113,0.2538782156546602
sense organs,"Conjunctivitis, infectious",369.5,405.0,525208.0,1.218262840582295,0.521838617228155,2.84410601236655,0.648101185684081,66.0,499225.0,1.239738533968377,0.4905406604979565,3.1331788705259904,0.6496175121770693
sense organs,Keratitis,370.0,23.0,525277.0,4.784744723655439,0.465264560748641,49.2059443206054,0.1880090456496938,< 10,523728.0,6.592435699876516,0.5604500997906211,77.5451881857862,0.13372646234890537
sense organs,"Uveitis, noninfectious or NOS",371.1,611.0,525177.0,0.4355729526464797,0.2016896725060414,0.9406718485870388,0.034373971448212526,17.0,520218.0,0.2777922826668963,0.0368164471372243,2.096034742887001,0.21414746757521438
sense organs,Other disorders of eyelids,374.0,92.0,525276.0,0.1641156498967125,0.0121930313802485,2.2089622917440064,0.17305046611711694,< 10,521649.0,0.1253646324461185,0.0054130872094323,2.90338774534512,0.1952648529606642
sense organs,Strabismus and other disorders of binocular eye movements,378.0,114.0,525262.0,3.6312615515059865,0.8331442717516189,15.826863248694048,0.08599334374515143,21.0,522102.0,3.1441822438962044,0.6303365861863487,15.683497038690962,0.16237836088170496
sense organs,Strabismus (not specified as paralytic),378.1,212.0,525272.0,3.290018762276914,0.4880347046010387,22.179208474493148,0.2212696397894329,10.0,520040.0,2.357959072892287,0.2250457687141137,24.70595657587389,0.4742046364283217
sense organs,Paralytic strabismus,378.5,27.0,525278.0,1.884420660006683,0.1574433287965614,22.554408948304573,0.61687137975659,< 10,522935.0,1.335151163267296,0.006253083941228,285.0799134521025,0.9158838254671546
sense organs,Other disorders of eye,379.0,215.0,525258.0,2.634683414859321,0.6691320926856101,10.373970659028377,0.16593042813162864,23.0,517232.0,1.7707182203500424,0.3743985911486872,8.374612218117091,0.4710716371008434
sense organs,Disorders of vitreous body,379.2,14.0,525286.0,0.2013120236102735,3.809372993446972e-05,1063.8635523425662,0.7140110808461582,< 10,510494.0,0.2031268559091847,3.824896572835766e-05,1078.7355633242732,0.7156981846107346
sense organs,Peripheral or central vertigo,386.2,< 10,525286.0,43156.20772106649,0.0002992685644458,6223367523790.208,0.2655205153486154,--,--,--,--,--,--
sense organs,Central origin vertigo,386.21,93.0,525271.0,23.930279724460952,3.3883030355897006,169.01035169402476,0.0014550243683191032,< 10,522316.0,1.3244604318795146,0.0600787976613448,29.198244703607525,0.8586753512533732
sense organs,Dizziness and giddiness (Light-headedness and vertigo),386.9,25284.0,522375.0,20.069176207721465,17.39095197886772,23.1598496819492, < 2.225E-308,1216.0,425244.0,23.681197689435244,18.956289534566025,29.58380240940711,5.9264321089386e-171
sense organs,Hearing loss,389.0,675.0,525229.0,0.8819136866565929,0.3223919685046316,2.412503494797977,0.8066554761643788,28.0,497788.0,1.6994441934011006,0.4141617029801257,6.973388765072055,0.46160719875066236
sense organs,Sensorineural hearing loss,389.1,6636.0,524743.0,0.8172725475669,0.5869927657028934,1.137892076415412,0.23209960408866534,214.0,490465.0,0.5821718989842887,0.3394198178566598,0.998539572931194,0.04938262438587727
