category,phenotype,phe_code,all_7_days_mwu_stat,all_7_days_pvalue,all_7_days_c_pvalue,all_14_days_mwu_stat,all_14_days_pvalue,all_14_days_c_pvalue,all_21_days_mwu_stat,all_21_days_pvalue,all_21_days_c_pvalue,all_28_days_mwu_stat,all_28_days_pvalue,all_28_days_c_pvalue,all_3_months_mwu_stat,all_3_months_pvalue,all_3_months_c_pvalue,all_6_months_mwu_stat,all_6_months_pvalue,all_6_months_c_pvalue,all_9_months_mwu_stat,all_9_months_pvalue,all_9_months_c_pvalue,all_1_year_mwu_stat,all_1_year_pvalue,all_1_year_c_pvalue,new_7_days_mwu_stat,new_7_days_pvalue,new_7_days_c_pvalue,new_14_days_mwu_stat,new_14_days_pvalue,new_14_days_c_pvalue,new_21_days_mwu_stat,new_21_days_pvalue,new_21_days_c_pvalue,new_28_days_mwu_stat,new_28_days_pvalue,new_28_days_c_pvalue,new_3_months_mwu_stat,new_3_months_pvalue,new_3_months_c_pvalue,new_6_months_mwu_stat,new_6_months_pvalue,new_6_months_c_pvalue,new_9_months_mwu_stat,new_9_months_pvalue,new_9_months_c_pvalue,new_1_year_mwu_stat,new_1_year_pvalue,new_1_year_c_pvalue
pregnancy complications,Maternal complication of pregnancy affecting fetus or newborn,658.0,3519634.0,0.236682610940222,0.2911877428713871,7729692.5,0.2672385980452874,0.30961323685570913,11148308.5,0.1718175224547644,0.21680714803518905,16950576.0,0.2690060944624693,0.3060170000764333,31464433.5,0.4322269943839488,0.44823540158335434,35689761.0,0.3686336737366273,0.3988746500867764,37002999.0,0.3708665588236688,0.40279801565184775,37461850.5,0.3687151173317529,0.40004635009983963,1971295.5,0.2795290649342807,0.34514795683529886,4216344.0,0.2570191880736951,0.31504520374849626,6413462.5,0.3189177638260128,0.3628294279234101,8427252.5,0.1956236754458718,0.25444033018257767,16800450.5,0.0732593648504312,0.11344477915975879,18912341.0,0.0357184125331686,0.06194050612527192,19601190.0,0.0359111330509897,0.061380877836733745,19843270.5,0.0356780288654167,0.06110237212413382
pregnancy complications,Fetal distress and abnormal forces of labor,661.0,3344387.5,0.0242661908637554,0.047141631658244205,6091617.0,0.0106495502034188,0.02115118998734573,9310455.5,0.1271175512771001,0.1722755943685429,11759864.5,0.0844981552737494,0.12172043047224246,19314396.0,0.132034472721828,0.17293010586575702,22538340.5,0.147616198867019,0.18826937480958847,23462767.0,0.1254414812542754,0.16376213325838698,23771182.5,0.0950489690736187,0.12957847736989425,1157363.0,0.0316181711451272,0.06644812039754734,1891642.0,0.0097472077633885,0.022846504050283826,2974508.0,0.0553974655808629,0.09328588763616821,3520629.0,0.0355654606862456,0.06443779039463703,5795187.0,0.0583624250721108,0.09339846687495454,7111207.0,0.0690950416469705,0.10713970414890679,7454527.0,0.050458118853992,0.08184355163398717,7562878.5,0.0303721404306256,0.05317733865774491
pregnancy complications,Obstetrical/birth trauma,665.0,522986.0,0.2839982972147276,0.332741747511415,1342808.0,0.3008316063025045,0.3383510538301203,1788103.5,0.2020700936606499,0.24431891850009294,2117277.5,0.1600008430970617,0.2013871997892473,4349276.5,0.3964738307944317,0.4199562048211695,5442031.5,0.4630762587602353,0.4753945434760249,5638781.0,0.4620434030998717,0.4731904206469558,5712396.0,0.4632330348025246,0.47456456696501303,165972.5,0.2433906080827765,0.31211660623287185,346958.0,0.2856548045380881,0.3416499262413247,735439.5,0.4829208035515331,0.4869160118539243,833599.0,0.4890014348366096,0.491001440705062,1247200.0,0.1901147376967992,0.24246866927066396,1603774.0,0.2057515437642235,0.2571258476460197,1663748.5,0.2058037056701679,0.25681272229025864,1684441.0,0.2053796962385097,0.25719078945833507
pregnancy complications,Complications of the administration of anesthetic or other sedation in labor and delivery,668.0,23956.5,0.0174527622491963,0.035083978100122704,33937.0,0.017250783897982,0.0324587118080452,39968.0,0.0170299003041714,0.031108770952746386,43802.5,0.0166033194534347,0.029366218928944532,55553.5,0.0157307392394844,0.026804351730437378,59562.0,0.0153093970293143,0.02564693200087705,150841.0,0.0076984268544989,0.013661445621458353,153070.0,0.0077243611856172,0.01375409211112458,5952.0,0.055713687214086,0.10091331283329597,8449.5,0.0554871580903329,0.09455161075819311,9968.5,0.0552901651186066,0.09326628199072917,10917.5,0.0548213415349205,0.09234896717331985,13884.5,0.0538718774907994,0.08789161830885296,14905.0,0.0533568346565825,0.08644833307340542,92151.5,0.0262035546766335,0.047000026642215725,93538.5,0.0262732789034729,0.04680501958503312
pregnancy complications,Complications of labor and delivery NEC,669.0,3296594.5,0.3548704322483519,0.39195239876419097,6295621.0,0.1987746631103664,0.244739775859135,8433512.0,0.1636894108840628,0.20836941360336045,9864500.0,0.0377738638128776,0.06136744328705515,16337939.0,0.0098004908128201,0.01759672180603404,18973663.0,0.0122476749202401,0.020857679493167545,19676522.0,0.0124865356987461,0.020984595307523547,19920612.5,0.0123643817393566,0.02101543454725074,678591.0,0.0168156673222543,0.039633889308908335,1671760.0,0.0658572664118754,0.10726920851154635,2087473.0,0.0578197707429375,0.09702973575622045,2437317.0,0.0449623862589941,0.07828557323817767,4027678.5,0.01281902128905,0.025714803184621344,4876618.5,0.0269930247737366,0.04821545591209847,5058041.0,0.0269086445142892,0.04801068679128447,5121868.5,0.0268198980978536,0.047612327807862086
pregnancy complications,Venous/cerebrovascular complications embolism in pregnancy and the puerperium,671.0,311236.5,0.3799013423607924,0.4135581611745946,445092.5,0.3747646736403521,0.4055561495286405,537989.5,0.1511673196024696,0.19612990697140928,612115.5,0.1555568784968141,0.19750480078808982,833189.5,0.1568383183832083,0.19786534650114948,928249.0,0.1583319816947506,0.19752760684965745,961591.0,0.1579517341255852,0.198054449855674,974308.5,0.1583289182353103,0.19808606736614237,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
pregnancy complications,Other complications of the puerperium NEC,674.0,1962681.5,0.2443589550994598,0.29950729783387653,3957286.0,0.0046918962267726,0.010078515285406582,6541746.0,0.0076978564488163,0.015426199457826075,8232787.5,0.0033649720126479,0.0070706126794690335,15293196.0,0.0242239551252837,0.039219908572803074,21231421.0,0.0983920928430575,0.13384407407632634,23217933.0,0.1262455464190577,0.16460658418524712,23505905.5,0.1253501544700818,0.16384720565564997,177609.5,0.2950753716913766,0.3577020456310829,329132.0,0.0059989979351093,0.014782146193948933,546454.0,0.0137087811921274,0.029119960048636633,612017.0,0.0129443757693061,0.027045482990337526,982251.5,0.0132321556421597,0.026333299842317887,1346793.5,0.0226114452418768,0.041413353513654855,1397178.0,0.0226147171933626,0.04136540896699607,1414534.0,0.0225436233731982,0.041094726685669
respiratory,Acute upper respiratory infections of multiple or unspecified sites,465.0,8005439.0,4.4958974922158064e-51,7.015027356901806e-50,17212251.5,6.571737509109743e-66,1.0120475764029005e-64,25556492.5,4.915430135194976e-79,7.895897296535421e-78,35290305.5,1.5779769340512808e-95,2.674670903216921e-94,75289942.5,2.3090306802330965e-151,4.4299181198546075e-150,103955489.5,7.638023685389267e-188,1.5917641360351233e-186,119826321.0,2.883342016960522e-204,6.160936921954421e-203,129650710.0,3.300390976861351e-212,7.05205990362007e-211,3731725.5,3.789608287218222e-36,5.880208859000274e-35,7932639.5,9.463886491154337e-46,1.5157991529998863e-44,10769229.0,7.441836701403046e-55,1.2729457515557842e-53,15308718.5,1.1440835263991542e-64,2.0062321837928023e-63,32427260.0,8.01839530174199e-95,1.5497090919712886e-93,44941131.5,3.9966666562722327e-122,8.597085084023889e-121,51139587.0,5.256773178091979e-133,1.243287981888266e-131,55686603.0,6.454379854641496e-138,1.644253267969921e-136
respiratory,Acute pharyngitis,465.2,7415222.0,6.921532565790847e-05,0.00023461608662663457,15750480.0,1.4510888156172392e-05,4.525046431255004e-05,23829440.5,3.0058804280495776e-05,8.544806160635316e-05,31438936.5,2.851882832207448e-07,9.325931962556187e-07,68223282.5,4.453370887481274e-08,1.3938647249035044e-07,96765824.5,2.959460191197703e-07,8.37977586746741e-07,115013498.5,3.421080182053413e-06,8.888017247171028e-06,121470207.5,9.889733557615126e-06,2.4653692940054853e-05,3935864.5,0.000309826225747,0.0011725537242703728,8298959.5,0.0001631248682204,0.0005618745460926648,12192967.0,0.0001026206020686,0.00033802394262479887,16128319.0,1.3838749172770802e-05,5.108891611902604e-05,37093470.0,4.9813194712401664e-05,0.00014767628520933238,52819120.0,0.0001018774296996,0.0002798860908323644,62146470.0,0.0003080194309767,0.0007910499022811412,65794297.0,0.0011042146173419,0.002653761073281819
respiratory,Acute laryngitis and tracheitis,465.4,263893.0,0.0197267838914688,0.038860578287202144,500797.5,0.0081804442377084,0.016745653746311068,897049.0,0.0166465267647178,0.03046344500161745,1021696.5,0.017724369844321,0.03107876574426635,2292910.0,0.0385069735270245,0.05945338982711986,3418597.5,0.0800674996575686,0.11109232309345736,3543533.0,0.0801156004294417,0.11124805523823006,4112396.5,0.1690870225841746,0.20876664227079114,175716.0,0.0473190977543108,0.09044336183518212,344263.5,0.0460224298771695,0.08190287983696283,663424.0,0.1537201902479564,0.21350026423327287,754503.0,0.1584962839898719,0.21860021190737955,1891655.5,0.3792759926297573,0.4134190592113949,2530315.5,0.3360853574830713,0.3721602370376617,2622772.0,0.3361099696813107,0.3731701300937696,2658575.5,0.1837403225018505,0.23521531234847454
respiratory,Septal Deviations/Turbinate Hypertrophy,470.0,1687875.5,0.0006059456433597,0.0017570636207156932,3522115.5,1.1038009823861852e-08,4.4373686079059094e-08,5940568.0,1.789812278442496e-10,7.39302051340329e-10,7974539.0,3.2216948735106026e-10,1.2848877201412877e-09,21960388.0,1.1333749982912795e-10,4.007428321603296e-10,29233489.0,3.8157887100786857e-10,1.2662585464656023e-09,34717883.0,4.909043518719091e-09,1.5434740432729392e-08,37019847.5,5.186102840079096e-09,1.6305854875564005e-08,999864.5,0.0473013758092873,0.09044336183518212,1958473.0,0.0002513803234387,0.0008273167493994831,3462804.0,7.384787688831658e-05,0.0002482816550555471,4296027.0,2.7090169406424516e-05,9.50090941325317e-05,13645992.0,8.415685164218416e-06,2.7283108354966156e-05,19035623.0,4.142481899029581e-05,0.00012000140973979674,22029241.0,9.27139506657746e-05,0.00025483807520835887,23400215.0,4.5988693981045536e-05,0.00012981296168056898
respiratory,Nasal polyps,471.0,630041.5,0.0292671957944943,0.05500889764051239,1657077.0,0.0716822541079848,0.10838963196690764,2748066.5,0.0150705069933234,0.027984134086685066,3621970.5,0.0107435602942297,0.020011356811779644,9100340.0,0.0094575835265066,0.01712946946409239,12888774.5,0.006023927566514,0.01101216232334668,14517529.5,0.0097581476850508,0.016827417049041917,15519927.5,0.0118873036970793,0.02034283573302632,323184.5,0.4358460697816607,0.4585002157816114,709971.5,0.4537482385121422,0.4683695566167226,1274390.5,0.2482415625845075,0.3044471993960942,1447902.0,0.2560908700226092,0.31123915143836917,3924911.5,0.1732601629973826,0.22761629256518892,6021015.0,0.2761381258128735,0.32424581323671914,6997315.0,0.3957167400839104,0.4232166407757974,7537946.0,0.4906973461206785,0.49506989672967466
respiratory,Chronic pharyngitis and nasopharyngitis,472.0,1339968.0,2.9789371386877783e-06,1.121952186716508e-05,3255846.0,1.1719667010585518e-07,4.410295743457182e-07,5216088.0,2.3009560035778325e-08,8.498421443871411e-08,6955014.5,1.1596460414257628e-09,4.4672728186742455e-09,12374591.0,9.822664680346173e-16,4.293789286429804e-15,17082563.0,2.9632400490877687e-21,1.4633630953314954e-20,19246058.0,6.684421462327236e-21,3.240087625489174e-20,19997193.5,1.3410337519916285e-21,6.5002886034038655e-21,591765.5,0.0080413647713181,0.021451319776782787,1444138.0,0.00942157850758,0.022319600058354927,2355233.0,0.000811490440477,0.0022780629379686224,3225201.5,0.0004261101555659,0.00120587946041999,6387165.0,5.89206883817027e-06,1.9288368672186064e-05,8931869.0,3.33650159820462e-06,1.0987632298973518e-05,10448140.0,3.412948100858814e-05,9.888798343514001e-05,11043763.0,1.7534859565272077e-05,5.302083648965058e-05
respiratory,Diseases of the larynx and vocal cords,473.0,3078427.0,0.0001457657638077,0.0004776258194100497,7155334.5,0.0008298023025689,0.0020063577412355142,9910677.0,0.0005442563287169,0.0013176732168936293,14027864.5,5.012433237457707e-05,0.00013309777030011717,28004403.0,3.122129841283786e-05,7.719633688711223e-05,34172302.5,4.439212591055642e-06,1.1478063324764214e-05,36600692.0,7.86379314407871e-06,1.9791806302525023e-05,38065593.5,8.782679719814068e-06,2.1998721690539064e-05,1783110.0,0.0068674066407937,0.018640103739297274,3479072.0,0.0057747841749781,0.014303009258128968,4816065.0,0.001620479938905,0.0043286792888558865,7301533.0,0.0004205355342692,0.0011970025931954907,13942507.0,0.0003487467687773,0.0009371403813402576,17069831.5,0.0003929447897628,0.0010006730036529984,18551637.0,0.000614978281274,0.001529175824097108,18843995.5,0.0003960077353462,0.001003810652531879
respiratory,Chronic laryngitis,473.1,91621.5,0.1278820965289967,0.18165910532948523,341928.0,0.1469427726772365,0.19611962059988494,410918.5,0.149673123430118,0.19469048960318694,460805.0,0.14520007150688,0.18811270410509176,1280071.0,0.4122836708547279,0.43057044657812316,1614972.0,0.360170337459727,0.39216038833128064,1672738.5,0.3590737410547702,0.3924323662675829,1694655.5,0.3597378596071615,0.39274821585891356,91179.0,0.1280064600079166,0.19159809367744432,258221.5,0.1887738465543423,0.25033798527100665,309953.0,0.1911560812658935,0.2515211595603863,347542.5,0.1865627417756921,0.24525383189254302,888132.5,0.4904594471790613,0.4934051495645212,984738.0,0.4870355427916871,0.4909201732426677,1021032.5,0.487508750669294,0.4913740331324797,1033609.5,0.4870113811292462,0.49232598945506145
respiratory,Paralysis/spasm of vocal cords or larynx,473.3,186992.5,0.2089755665629863,0.26336279734796864,440226.5,0.1373379009071009,0.18552663806748726,664014.0,0.1489826179952972,0.19404171095397785,755657.5,0.154042392891046,0.19607148131438526,1467257.5,0.1817393577443786,0.22274325794348981,1929996.0,0.2283362037021861,0.267872617750164,2247523.5,0.2320733346145609,0.27209493991203276,2277241.0,0.2328556340508493,0.274240549888908,21568.0,0.0981076584503855,0.15731950734773836,196540.5,0.3204860224356506,0.3724148338097464,387623.5,0.3713739767694529,0.4045694160337616,435161.5,0.3644331247484294,0.40030573658048957,837314.0,0.417269835072691,0.44087189590598763,933586.5,0.4209919508190971,0.44381946014401163,1212695.0,0.4153782425675946,0.4397775071649125,1228819.0,0.4161944699408677,0.4408546412367403
respiratory,Voice disturbance,473.4,5243614.5,0.084966950492637,0.13153151548702716,10733826.5,0.0067677271288835,0.014202295295623526,14929093.5,0.0020802817928889,0.004596605184287314,19320545.0,0.0020121186459247,0.00442927416213301,33874735.5,0.0004380498178393,0.000961482227291354,40782179.0,0.0003457410087136,0.0007536864666937717,43820808.5,0.0001767485813643,0.0003961422638031919,45312357.0,0.0001065793511054,0.0002425838708856367,3196739.0,0.1073325567013288,0.16822661664804237,6538052.0,0.1123896912040143,0.16616383576470434,9048917.5,0.0545384652990177,0.09215771865951868,11718653.0,0.1001755543203187,0.1497296717542664,21707653.5,0.1468338082189371,0.1997240505873411,25563215.5,0.188237251025705,0.24089602631264279,27377680.0,0.1697610819619741,0.22104889142784995,27981283.5,0.170301782606415,0.22240114324594887
respiratory,Acute and chronic tonsillitis,474.0,1033450.0,0.0003828301849071,0.0011335002161558846,1521261.5,0.0001956091598394,0.0005335279809246155,1947221.0,0.0002205834967906,0.0005723858942361444,2583195.0,0.0005483381991435,0.001302943804974349,4607828.0,0.0012710270060726,0.0026601696531137675,5769139.5,0.0013351024049241,0.002738536822698777,5982668.0,0.0013506269442249,0.0027405162996193156,6600866.5,0.0008377363862049,0.0017299999928136716,648087.0,0.0001361892492651,0.0005512703959385797,965751.0,6.344080274302857e-05,0.0002318122107834618,1279959.0,7.715490017914475e-05,0.00025850868616723757,1833155.0,0.0002703155229981,0.000783037886678981,3525493.5,0.0016231877907204,0.0038474144567784857,4570437.0,0.0018300804475706,0.00427300538682196,4740015.0,0.0018521443686675,0.004320254181043458,5165763.5,0.0013704846009498,0.0032252281948449146
respiratory,Chronic tonsillitis and adenoiditis,474.2,1280139.5,0.0048290879361691,0.011521828740908437,3821551.5,0.0276092962504781,0.049088642178914156,5086503.5,0.0075548312224419,0.015169621422839799,6385615.0,0.0047914782006976,0.00972641383255382,14175120.5,0.0015915521717641,0.003291113872151015,18103327.0,0.0019095168711993,0.003811717585804019,20859212.0,0.0017666055631738,0.003530380560077153,21132135.0,0.0017989798525459,0.0035672952757870645,794441.0,0.1022059107461202,0.16210170852578873,2558359.0,0.163488888580555,0.22444688846559058,3303583.5,0.0870968146703554,0.13652635740128066,3786908.0,0.0598691826620699,0.09961416109100046,9003481.5,0.0885884846145855,0.13328057939769236,11096512.0,0.1179362313038304,0.16699373928315492,13480550.0,0.1757474406115089,0.22710946264536797,13656103.0,0.1768877764548188,0.22874193427342682
respiratory,Chronic sinusitis,475.0,8481611.5,2.097937777112808e-17,1.5623279052287046e-16,19579536.0,3.2138273656037475e-30,2.797427124321175e-29,30624774.5,2.601000974936085e-36,2.3089587602064192e-35,42664826.0,1.0271452489227667e-40,9.326845697807622e-40,96387373.5,1.506866480254939e-52,1.3815165252602805e-51,129426460.5,1.6382709214254372e-56,1.4466765255299198e-55,145460383.0,1.0737605947880202e-53,8.647902636485057e-53,153314284.0,5.605757503686698e-53,4.3800209748955e-52,3024179.5,0.0002045626408227,0.0007968527975145003,6902772.5,2.3850237136235148e-05,9.432130818074889e-05,10527590.0,1.8020460206226714e-07,8.487897923222727e-07,14280372.0,7.351820622866678e-07,3.072122490065991e-06,34437772.5,2.892373807236908e-07,1.0846401777138403e-06,48153921.5,3.46578795290878e-07,1.2251439232135579e-06,53883063.0,1.0112913328221495e-06,3.4746056941896154e-06,57239540.5,1.6084982620337996e-06,5.391643845435664e-06
respiratory,Allergic rhinitis,476.0,1793385.5,2.94698336462337e-07,1.2223141972256425e-06,4643663.0,4.149019151572689e-11,1.8707964732992168e-10,6782095.5,1.6096196245879985e-13,7.565241649415996e-13,9493069.5,3.9459192419742045e-17,2.1232803540146911e-16,17684274.0,9.468692070576151e-29,5.703235456463311e-28,26808377.5,1.3108724537572522e-35,8.278358162515495e-35,28829311.5,2.2229059927176942e-38,1.4366559101082878e-37,30245964.0,3.2095967931395963e-38,2.06162444320071e-37,1283762.0,7.007479835949786e-05,0.0003034401733613605,3085299.0,2.846881347109778e-05,0.00011166746834989782,4335914.5,4.7333950116751485e-05,0.00016721232378200254,5432279.0,1.2966919313824325e-06,5.305631152573119e-06,9267430.0,7.699421678166145e-12,4.137924484789827e-11,13217685.0,2.693676966881977e-14,1.5473337576804994e-13,13694878.5,2.6477711833410206e-14,1.495990718587677e-13,14691062.5,8.8558407214534e-14,4.774656981566673e-13
respiratory,Epistaxis or throat hemorrhage,477.0,10955330.0,0.298056704737859,0.34469381265566523,22325322.0,0.4145285477111482,0.43495081368853183,31424534.0,0.3875211888579827,0.4119447931977716,38954431.0,0.1670044006872928,0.20865291830341132,72618483.5,0.4944446170592616,0.4963610690633673,93100672.0,0.4765296488577715,0.48490614659159953,100161838.5,0.3460732312968599,0.3818110360040173,104432631.5,0.3001127715393612,0.33750598474942123,6493523.0,0.17430495607642,0.24737486906577294,12494566.5,0.2463498420230349,0.3046875137504975,17278505.5,0.1545752440218316,0.21381724173307626,21388507.0,0.0933448895933803,0.14181204655959287,39897072.0,0.2932309503121866,0.3414798436428129,52655168.0,0.2470880937416318,0.29913485939574375,56690927.0,0.1184122920944812,0.1666677692976817,59351125.0,0.1144971740456189,0.16115002811116816
respiratory,Throat pain,478.0,1641616.5,6.199076408624834e-09,2.972532736428396e-08,3547845.5,5.475231380081332e-13,2.754123925357494e-12,5353331.0,1.8877911450297495e-16,1.0496948564670918e-15,7496067.5,4.421826942431785e-17,2.354449214896924e-16,16043812.0,1.2062047324502247e-25,6.828568867860288e-25,20318689.5,1.7483590674644283e-30,1.0065138940872566e-29,22066085.5,6.940663289973477e-33,4.128905945796722e-32,22814363.0,1.0915942709906546e-33,6.530852581298373e-33,1201352.5,1.425450143597189e-06,7.5403072936874025e-06,2428567.5,3.5107471355242996e-09,2.032426504360754e-08,3767714.5,3.8294221796041726e-11,2.325340563035023e-10,5469996.0,1.0734749835616526e-10,5.989502465099676e-10,11620049.0,1.7688768444366216e-15,1.097358783122719e-14,14556549.5,7.372834601588613e-20,5.036443096085193e-19,15946159.0,4.693261650063137e-22,3.385139785896603e-21,16462092.0,9.951487453325996e-23,7.243261224956563e-22
respiratory,Other upper respiratory disease,479.0,7950870.5,0.0010532331521358,0.0029034801117086007,16923350.5,0.0005861640841657,0.0014816925460856408,23528885.0,4.3340730704897145e-05,0.00012082870378334962,31037298.0,7.109729145951783e-06,2.0425408309132665e-05,54936418.5,7.805569546576028e-12,2.92991668487419e-11,66555972.5,1.6738343457437562e-13,6.435923941937247e-13,71011227.5,6.680719644464388e-15,2.679966845882841e-14,72431769.5,2.189213363763982e-15,8.884133301786393e-15,4970245.5,0.0033728871288076,0.009968755291809269,10535927.0,0.0143870621071682,0.03165560403503244,14546462.0,0.0125174743098464,0.02676433651776375,18420862.5,0.0126777459249038,0.026544875262805086,31832184.0,0.0011059845632535,0.002717639330243961,37242686.5,0.0001912937048132,0.0005023323001718914,39745744.5,3.405216805746017e-05,9.888798343514001e-05,40290870.5,2.27806308654208e-05,6.807467111983519e-05
respiratory,Pneumonia,480.0,6694140.0,2.5680111037127083e-263,1.803110653535423e-261,14481218.5,1.4998401993725593e-308,< 2.225E-308,20761843.5,9.363932524563018e-303,< 2.225E-308,26685313.5,2.6169767850433924e-246,< 2.225E-308,46074435.0,5.2884235391523e-310,< 2.225E-308,55073349.5,1.852073292148715e-309,< 2.225E-308,58249868.5,9.452401458791008e-307,< 2.225E-308,59699545.0,1.336179881120231e-299,< 2.225E-308,2997741.5,2.6576167815356037e-158,2.2493102032814972e-156,6029217.0,1.648157827807006e-224,1.4398906113841205e-222,8545914.5,7.424468050131352e-266,6.580778498980061e-264,10893956.0,8.922139310640107e-296,7.965037093680533e-294,19062282.0,1.2465788585950136e-283,< 2.225E-308,22922172.0,6.516554504823e-311,< 2.225E-308,24490287.5,5.971127341947263e-294,< 2.225E-308,25258288.5,3.867666696235696e-303,< 2.225E-308
respiratory,Bacterial pneumonia,480.1,5264043.5,1.2754521362033165e-27,1.3541913656772603e-26,9585517.5,9.71103096746788e-46,1.1303188370273658e-44,14034027.5,7.959900272928455e-52,8.7558903002213e-51,17609982.5,1.1988273894952413e-61,1.3546749501296225e-60,37581249.5,9.541810805790719e-79,1.062937203741848e-77,47268150.5,2.0014321287207698e-86,2.3172136423633802e-85,50978808.5,1.0756019699723985e-87,1.2375332555616494e-86,52638081.5,1.6941100214357395e-86,1.9279708613513254e-85,3008525.0,4.3414343489295583e-16,4.210286852972311e-15,5008739.0,1.1645215740478314e-26,1.2863278536321448e-25,6725096.5,1.3266543208704493e-33,1.5968987195662815e-32,8013547.0,3.0794618379481025e-42,3.8278880061582753e-41,14121243.0,5.873607514385299e-60,8.198577155496146e-59,16802764.5,1.0834523215370284e-64,1.5213476348249108e-63,17526359.5,1.130022039871742e-66,1.574290978835016e-65,17780945.0,1.4183445340015905e-66,1.979853534448795e-65
respiratory,Pneumococcal pneumonia,480.11,264012.0,2.1256325470346477e-07,9.045440665519733e-07,461208.5,2.901830167665009e-09,1.200302478443254e-08,623361.5,4.995592069313387e-10,2.022215669658059e-09,712998.0,5.642962186661996e-10,2.2072663630135582e-09,1295769.5,1.5046969391134969e-13,6.089320425474932e-13,1605973.0,2.1286365866755296e-15,8.801743346491673e-15,1752696.5,5.981396133935421e-17,2.5878189058803244e-16,1780376.5,6.297954738303088e-17,2.702442053689891e-16,201191.0,3.402159997744152e-06,1.7308256600545385e-05,353437.0,1.4368528696403142e-07,7.30590268637218e-07,493008.0,2.4283352344113983e-08,1.2267496650523902e-07,563536.0,2.667127975035941e-08,1.271417316254997e-07,884164.0,1.1538305939521443e-09,5.1999988651206505e-09,1141587.0,1.5151732606257443e-11,7.472391056061597e-11,1185001.0,1.5367448314446394e-11,7.50821762601072e-11,1203804.0,1.5918445444631537e-11,7.798507648115162e-11
respiratory,Pseudomonal pneumonia,480.12,449259.5,4.5126766495927563e-14,2.8993210108167836e-13,966515.0,1.4506800550120193e-19,9.429420357578125e-19,1259383.0,5.3795044627996195e-22,3.467553195129437e-21,1884505.0,1.3026585601721773e-21,7.702347416832002e-21,2933359.5,5.689696379081094e-30,3.508646100433341e-29,3550312.5,8.172333456941854e-34,4.979866352124802e-33,3720911.5,6.495937947295661e-35,4.024406527111573e-34,3778156.5,7.142921935686207e-35,4.3734732553587485e-34,113915.5,4.755604799282887e-06,2.3676299829584854e-05,265305.5,1.0177629347838918e-09,6.074970064144845e-09,327428.0,1.2970081859714288e-11,8.319624877119362e-11,540124.0,9.829025661185108e-12,5.885428780051083e-11,896800.5,2.2442001453785373e-19,1.6583979015481102e-18,1157449.5,6.952631938820382e-22,5.093558616048845e-21,1238823.5,5.197161318468157e-23,3.8864066624133203e-22,1259458.0,5.465619561047857e-23,4.0068103113005515e-22
respiratory,Viral pneumonia,480.2,66232.0,4.3305248693384257e-10,2.183028690543422e-09,121156.5,3.7570371773924823e-13,1.9090325962283624e-12,157227.0,1.0663307603917006e-15,5.6204517162312554e-15,179861.0,2.408512247048945e-16,1.2433791651009023e-15,374061.5,1.4544839546031745e-21,7.572087321451702e-21,422797.5,1.658446449581951e-23,8.683925630474336e-23,438939.0,1.672121728724972e-23,8.581918872426694e-23,448258.0,3.825855228295908e-24,1.9635639333459882e-23,64162.5,4.1856586205338757e-10,2.9077010793187556e-09,117058.5,3.567556526679936e-13,2.597289259196529e-12,151790.5,1.005006864928277e-15,7.595982118643954e-15,173720.5,2.27152708433539e-16,1.7027783181811853e-15,353987.5,2.5190252478743744e-20,1.9474002877798049e-19,394463.5,2.5395423069013798e-20,1.7829703279703436e-19,409660.0,2.5614472241197802e-20,1.7601296127904163e-19,418519.0,5.8436646373739374e-21,4.023442071273002e-20
respiratory,Pneumonia due to fungus (mycoses),480.3,5945611.0,5.9993134369828285e-19,4.79457325898709e-18,9147556.0,2.330460633661341e-28,1.9439925785791683e-27,11755800.0,1.1860747408620322e-32,1.000256364793647e-31,13870700.0,2.4966002922810657e-35,2.0312339977998755e-34,20730568.5,2.395957582167277e-42,1.773008610803785e-41,23322222.5,3.989061509462644e-43,2.8666221330069484e-42,24205005.0,1.4600927383274156e-43,1.0542876531233132e-42,24544735.5,1.7986064970965173e-43,1.2810483009932338e-42,1497410.5,8.046257668212243e-07,4.4325833663346734e-06,2318984.0,6.818896004895734e-11,4.519282110830896e-10,3017274.5,7.433099882487386e-14,5.408412227929256e-13,3504783.0,6.27775601638847e-14,4.3413777521785055e-13,5385976.5,4.868366390970536e-16,3.0966507740034105e-15,6034606.0,1.8050605549138712e-16,1.1264914944555085e-15,6293934.0,6.419902223122547e-17,4.005546356389957e-16,6388445.5,6.981695048402825e-17,4.3915723792114077e-16
